original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound,Englishness,length
SPDR S&P Homebuilders ETF,spdr sp homebuilders,6.0,1.6666666666666667,0,1,0,0.2777777777777778,3,0.3333333333333333,0,h050,31.629773160075317,18
SPDR Series Trust S&P Semiconductor ETF,spdr series trust sp semiconductor,6.0,2.0,0,1,0,0.3,6,0.2,0,s050,29.590531499896652,30
Magellan Midstream Holdings LP,magellan midstream lp,6.333333333333333,2.3333333333333335,0,1,0,0.3157894736842105,3,0.0,0,m032,24.87283778809205,19
LAKE SHORE BANCORP INC,lake shore bancorp,5.333333333333333,1.3333333333333333,0,1,0,0.375,2,0.3333333333333333,0,b052,8.791350024395193,16
Liquidity Services Inc,liquidity services,8.5,3.5,0,1,0,0.4705882352941176,4,0.0,1,l020,19.07780628749545,17
HUGHES COMMUNICATIONS INC,hughes communications,10.0,3.0,0,1,0,0.4,2,0.0,1,c050,25.086850489713196,20
New Pacific Metals Corp,new pacific metals,5.333333333333333,2.0,0,1,0,0.375,2,0.0,0,p020,8.95177892760288,16
NEWPORT CORP,newport,7.0,2.0,0,1,0,0.2857142857142857,1,0.0,1,n010,10.861040423998013,7
EXETER RESOURCES CORP,exeter resources,7.5,3.0,1,0,0,0.4666666666666667,5,0.0,1,r020,18.96748643910517,15
KRATON PERFORMANCE POLYMERS INC,kraton performance polymers,8.333333333333334,2.6666666666666665,0,1,0,0.36,4,0.3333333333333333,0,p061,24.45575207619014,25
MMC Energy Inc,mmc energy,4.5,2.0,0,1,0,0.3333333333333333,2,0.0,1,e506,15.671182517358869,9
KRATON CORP,kraton,6.0,2.0,0,1,0,0.3333333333333333,1,1.0,1,k603,3.9951326707855266,6
ALEXCO RESOURCE CORP,alexco resource,7.0,2.5,1,0,0,0.5,3,0.5,1,r020,19.225495839058873,14
GRUBB & ELLIS REALTY ADVISORS,grubb ellis realty advisors,6.0,2.25,0,1,0,0.375,3,0.0,0,a310,22.950780639145215,24
VISICU INC,visicu,6.0,3.0,0,0,1,0.5,2,1.0,1,v020,9.88561812229117,6
TIM HORTONS INC,tim hortons,5.0,1.5,0,1,0,0.3,2,0.5,1,h063,9.393183749626507,10
COMPASS DIVERSIFIED TRUST,compass diversified trust,7.666666666666667,2.3333333333333335,1,0,0,0.3478260869565217,4,0.0,0,d010,15.194957404709257,23
COMPASS DIVERSIFIED HOLDINGS,compass diversified,9.0,3.0,1,0,0,0.3888888888888889,3,0.0,1,d010,14.699647334186349,18
Alexza Pharmaceuticals Inc,alexza pharmaceuticals,10.5,4.0,1,0,0,0.4285714285714285,5,0.5,1,p065,37.84465323524685,21
GRUPO AEROPORTUARIO DEL PAC SA,grupo aeroportuario del pac,6.0,2.25,0,1,0,0.5,4,0.5,0,a060,28.78367654934259,24
GRUPO AEROPORTUARIO DEL PAC SAB,grupo aeroportuario del pac sab,5.4,2.0,0,1,0,0.4814814814814814,4,0.4,0,a060,28.283751841933135,27
BLACKROCK LONG TERM MUNI ADV TR,blackrock long term muni adv tr,4.333333333333333,1.3333333333333333,1,0,0,0.2692307692307692,3,0.1666666666666666,0,b402,15.156623770019262,26
KNOW LABS INC,know labs,4.0,1.0,0,1,0,0.25,1,0.0,1,k500,5.169599248355691,8
PositiveID Corp,positiveid,10.0,4.0,0,1,0,0.5,3,1.0,1,p020,11.596555067207094,10
AMERICAN MOLD GUARD INC,american mold guard,5.666666666666667,2.0,1,0,0,0.4117647058823529,3,0.0,0,a506,6.836761129859272,17
CHINA GENGSHENG MINERALS INC,china gengsheng minerals,7.333333333333333,2.3333333333333335,1,0,0,0.3181818181818182,4,0.3333333333333333,0,g052,25.88513725268067,22
ANAVEX LIFE SCIENCES CORP,anavex life sciences,6.0,2.3333333333333335,1,0,0,0.4444444444444444,4,0.3333333333333333,0,s205,19.480512455387448,18
TECHWELL INC,techwell,8.0,2.0,0,1,0,0.25,2,1.0,1,t020,12.225028489287316,8
OMRIX BIOPHARMACEUTICALS INC,omrix biopharmaceuticals,11.5,4.0,0,1,0,0.4347826086956521,3,1.0,1,b010,43.7674285694204,23
DOUBLELINE OPPORTUN CREDIT FUND,doubleline opportun credit,8.0,2.6666666666666665,1,0,0,0.4166666666666667,3,0.6666666666666666,0,d014,33.97343768726332,24
ATLAS AMERICA INC,atlas america,6.0,3.0,1,0,0,0.5,4,0.0,1,a506,13.91959352296069,12
ATLAS ENERGY INC,atlas energy,5.5,2.5,1,0,0,0.4545454545454545,2,0.0,1,e506,12.343221966780847,11
ASCENT SOLAR TECHNOLOGIES INC,ascent solar technologies,7.666666666666667,2.6666666666666665,1,0,0,0.391304347826087,3,0.0,0,t020,25.67593211429132,23
ATLAS ENERGY GROUP LLC,atlas energy llc,4.666666666666667,2.0,1,0,0,0.3571428571428571,3,0.0,0,e506,21.77167405516855,14
MUELLER WATER PRODUCTS INC,mueller water products,6.666666666666667,2.0,0,1,0,0.35,3,0.0,0,p603,19.664908047511176,20
INDIA GLOBALIZATION CAPITAL INC,india globalization capital,8.333333333333334,3.6666666666666665,0,1,0,0.48,5,0.0,0,g401,17.726020725894337,25
ALPHATEC HOLDINGS INC,alphatec,8.0,3.0,1,0,0,0.375,2,1.0,1,a410,13.47606669974478,8
Clean Energy Technologies Inc,clean energy technologies,7.666666666666667,2.6666666666666665,1,0,0,0.4347826086956521,5,0.0,0,t020,27.61266442264839,23
BIOMIMETIC THERAPEUTICS INC,biomimetic therapeutics,11.0,4.0,1,0,0,0.4545454545454545,4,0.5,1,t060,30.09396147039341,22
CASTLEPOINT HOLDINGS LTD,castlepoint,11.0,3.0,1,0,0,0.3636363636363636,2,1.0,1,c023,16.9992467279738,11
LUNA INNOVATIONS INC,luna innovations,7.5,3.0,0,1,0,0.4666666666666667,4,0.0,1,i501,18.101780583057167,15
SYNCHRONOSS TECHNOLOGIES INC,synchronoss technologies,11.5,3.5,0,1,0,0.3478260869565217,4,0.5,1,t020,34.33382732800302,23
NORTHSTAR NEUROSCIENCE INC,northstar neuroscience,10.5,3.0,0,1,0,0.3809523809523809,3,0.5,1,n060,29.849722631336675,21
VERIGY LTD,verigy,6.0,3.0,0,0,1,0.5,1,1.0,1,v060,5.214421499954389,6
DARWIN PROFESSIONAL UNDERWRITERS,darwin professional underwriters,10.0,3.3333333333333335,1,0,0,0.3666666666666666,5,0.0,0,p601,34.42994892203848,30
SYMETRA FINANCIAL CORP,symetra financial,8.0,3.0,0,1,0,0.4375,3,0.5,1,f050,15.10501239155983,16
CHINA GRENTECH CORP LTD,china grentech,6.5,2.0,1,0,0,0.3076923076923077,2,0.5,1,g605,10.367924573296966,13
HOWARD BANCORP INC,howard bancorp,6.5,2.0,0,1,0,0.3076923076923077,2,0.5,1,b052,12.09986574242703,13
First Trust Strategic High Income Fund II,first trust strategic high income ii,5.166666666666667,1.5,0,1,0,0.3548387096774194,6,0.0,0,s360,17.15550381437198,31
FIRST TRUST STRAT HIGH INC FD II,first trust strat high fd ii,3.8333333333333335,1.0,0,1,0,0.2608695652173913,5,0.1666666666666666,0,f062,17.038321373851673,23
BIDZ COM INC,bidz com,3.5,1.0,1,0,0,0.2857142857142857,1,0.5,1,b032,3.3376054593900664,7
United Community Bancorp,united community bancorp,7.333333333333333,3.0,0,1,0,0.4090909090909091,3,0.3333333333333333,0,c050,14.321591886971104,22
UNITED COMMUNITY BANCORP IN,united community bancorp in,6.0,2.5,0,1,0,0.4166666666666667,4,0.25,0,c050,8.177795825184253,24
UNITED COMMUNITY BANCORP NEW,united community bancorp new,6.25,2.5,0,1,0,0.4,4,0.25,0,c050,14.250422881593074,25
FIRST COMMUNITY FINL PTNRS INC,first community finl ptnrs,5.75,1.75,0,1,0,0.2608695652173913,3,0.5,0,c050,35.88710161339156,23
ROOT9B HOLDINGS INC,rootb,5.0,1.0,0,1,0,0.4,2,1.0,1,r031,9.593199782025527,5
GENERAL FINANCE CORP,general finance,7.0,2.5,0,1,0,0.4285714285714285,3,0.0,1,g050,10.622784082535128,14
PROOFPOINT INC,proofpoint,10.0,2.0,0,1,0,0.4,3,1.0,1,p601,16.020042355632704,10
OIL SERVICE HOLDRS TRUST,oil service holdrs trust,5.25,1.25,0,1,0,0.3333333333333333,3,0.25,0,s061,21.49858960881191,21
DIGITAL CINEMA DESTINATIONS CORP,digital cinema destinations,8.333333333333334,3.3333333333333335,1,0,0,0.44,5,0.0,0,d023,24.878176318260714,25
Merus Labs International Inc,merus labs international,7.333333333333333,2.6666666666666665,0,1,0,0.4090909090909091,3,0.3333333333333333,0,i530,15.97055231551222,22
SELECT INCOME REIT,select income reit,5.333333333333333,1.6666666666666667,0,1,0,0.4375,4,0.0,0,s040,6.136875941892695,16
GOGO INC,gogo,4.0,2.0,0,1,0,0.5,2,0.0,1,g020,2.3950942074971384,4
CUSTOMERS BANCORP INC,customers bancorp,8.0,2.5,1,0,0,0.3125,2,0.5,1,c023,19.913045459666257,16
EDGEN GROUP INC,edgen,5.0,2.0,1,0,0,0.4,2,1.0,1,e320,3.6522520872975095,5
CANCER GENETICS INC,cancer genetics,7.0,2.5,1,0,0,0.3571428571428571,3,0.0,1,g050,8.195976320046954,14
SILO PHARMA INC,silo pharma,5.0,2.0,0,1,0,0.4,2,0.5,1,p065,5.671624366077682,10
ORAMED PHARMACEUTICALS INC,oramed pharmaceuticals,10.5,4.0,0,1,0,0.4285714285714285,4,0.5,1,p065,30.41624349990457,21
MILLENNIAL MEDIA INC,millennial media,7.5,3.5,0,1,0,0.4666666666666667,3,0.0,1,m040,11.50359134756572,15
Blaqclouds Inc,blaqclouds,10.0,2.0,1,0,0,0.3,2,1.0,1,b402,22.894933488706656,10
POST HOLDINGS INC,post,4.0,1.0,0,1,0,0.25,1,0.0,1,p023,-3.167477561554052,4
BARFRESH FOOD GROUP INC,barfresh food,6.0,1.5,1,0,0,0.3333333333333333,2,0.5,1,b061,9.83799661127338,12
GasLog Ltd,gaslog,6.0,2.0,0,1,0,0.3333333333333333,2,1.0,1,g024,8.805638248577196,6
AUDIENCE INC,audience,8.0,3.0,1,0,0,0.625,2,0.0,1,a030,8.023738429725487,8
SPLUNK INC,splunk,6.0,1.0,0,1,0,0.1666666666666666,1,1.0,1,s140,6.3660918951014525,6
Meta Platforms Inc,meta platforms,6.5,2.0,0,1,0,0.3076923076923077,2,0.0,1,p403,14.479154706515216,13
MIDSTATES PETROLEUM CO INC,midstates petroleum,9.0,3.5,0,1,0,0.3888888888888889,3,0.5,1,m032,24.391283591295675,18
First Trust Australia AlphaDEX Fund,first trust australia alphadex,6.75,2.0,0,1,0,0.3703703703703703,5,0.25,0,a023,27.058656525030703,27
QXO Inc,qxo,3.0,1.0,0,1,0,0.3333333333333333,1,1.0,1,q200,18.836096182913696,3
EMPIRE STATE REALTY TRUST INC,empire state realty trust,5.5,2.0,1,0,0,0.4090909090909091,5,0.0,0,e510,8.252497347824766,22
Invesco WilderHill Clean Energy ETF,invesco wilderhill clean energy,7.0,2.5,0,1,0,0.3928571428571428,5,0.5,0,w043,30.68723235068773,28
Invesco Large Cap Growth ETF,invesco large cap growth,5.25,1.5,0,1,0,0.3333333333333333,2,0.25,0,i510,14.923427862698814,21
DIAMONDBACK ENERGY INC,diamondback energy,8.5,3.0,1,0,0,0.4117647058823529,2,0.0,1,d050,21.96936314678123,17
Invesco Large Cap Value ETF,invesco large cap value,5.0,1.75,0,1,0,0.45,3,0.25,0,i510,11.925739481133052,20
INTELLINETICS INC,intellinetics,13.0,5.0,0,1,0,0.3846153846153846,3,1.0,1,i530,16.18308126074967,13
CAESARSTONE SDOT YAM LTD,caesarstone sdot yam,6.0,1.6666666666666667,1,0,0,0.4444444444444444,3,0.6666666666666666,0,c020,28.403510615926297,18
E2OPEN INC,eopen,5.0,2.0,1,0,0,0.6,2,1.0,1,e010,5.768414561601205,5
VIPSHOP HOLDINGS LTD,vipshop,7.0,2.0,0,0,1,0.2857142857142857,2,1.0,1,v012,13.364933850429232,7
Tecnoglass Inc,tecnoglass,10.0,3.0,0,1,0,0.3,2,1.0,1,t025,18.72110162831709,10
ZaZa Energy Corp,zaza energy,5.0,2.5,0,0,1,0.5,2,0.5,1,e506,10.929652848051242,10
GARRISON CAPITAL INC,garrison capital,7.5,3.0,0,1,0,0.4,3,0.0,1,g060,13.343540988146607,15
Invesco Exchange-Traded Fund Trust II - Invesco S&P Emerging Markets Momentum ETF,invesco exchangetraded trust ii invesco sp emerging markets momentum,6.666666666666667,2.4444444444444446,0,1,0,0.3666666666666666,9,0.2222222222222222,0,e205,63.92627764829,60
Invesco Exchange-Traded Fund Trust II - Invesco S&P International Developed Momentum ETF,invesco exchangetraded trust ii invesco sp international developed momentum,7.444444444444445,2.7777777777777777,0,1,0,0.4029850746268656,10,0.2222222222222222,0,e205,67.88744077637412,67
BATS GLOBAL MARKETS INC,bats global markets,5.666666666666667,1.6666666666666667,1,0,0,0.2941176470588235,3,0.0,0,m062,15.940727234290218,17
SPDR Portfolio MSCI Global Stock Market ETF,spdr portfolio msci global market,5.8,2.0,0,1,0,0.3103448275862069,4,0.4,0,p063,42.39468252311786,29
Blue Dolphin Energy Co,blue dolphin energy,5.666666666666667,2.0,1,0,0,0.4117647058823529,3,0.0,0,d041,13.24118978323916,17
PIMCO Active Bond ETF,pimco active,5.5,2.0,0,1,0,0.4545454545454545,2,0.5,1,a230,10.468569045843369,11
PHILLIPS 66,phillips,8.0,2.0,0,1,0,0.25,2,0.0,1,p040,9.477054047946664,8
VanEck Energy Income ETF,vaneck energy income,6.0,2.3333333333333335,0,0,1,0.4444444444444444,4,0.3333333333333333,0,v050,13.18885162978424,18
TUMI HOLDINGS INC,tumi,4.0,2.0,0,1,0,0.5,1,1.0,1,t050,3.0790528890359563,4
ASPEN GROUP INC,aspen,5.0,2.0,1,0,0,0.4,1,0.0,1,a210,2.6914031080547236,5
PUMA BIOTECHNOLOGY INC,puma biotechnology,8.5,4.0,0,1,0,0.4705882352941176,3,0.0,1,b030,23.22757756222865,17
EDWARDS GROUP LTD,edwards,7.0,2.0,1,0,0,0.2857142857142857,2,0.0,1,e306,10.35747315873718,7
DURATA THERAPEUTICS INC,durata therapeutics,9.0,3.5,1,0,0,0.4444444444444444,3,0.5,1,t060,22.843877012729173,18
LEGG MASON BW GLB INC OPP FD INC,legg mason bw glb opp fd,3.1666666666666665,1.1666666666666667,0,1,0,0.2105263157894736,3,0.1666666666666666,0,m020,26.077998095593784,19
BRANDYWINEGLOBAL GL IN OP FD INC,brandywineglobal gl in op fd,4.8,2.0,1,0,0,0.3333333333333333,3,0.2,0,b605,31.24126563414338,24
TESARO INC,tesaro,6.0,3.0,0,1,0,0.5,1,1.0,1,t020,10.77064151720941,6
Teucrium Agricultural Fund,teucrium agricultural,10.0,3.5,0,1,0,0.45,4,0.0,1,a260,27.032546310467332,20
ProShares UltraPro Short 20Plus Year Treasury,proshares ultrapro short plus year treasury,6.333333333333333,2.0,0,1,0,0.3947368421052631,8,0.3333333333333333,0,p602,33.055811192176236,38
GLOBUS MEDICAL INC,globus medical,6.5,2.5,0,1,0,0.3846153846153846,2,0.0,1,m030,7.054750627843237,13
ServiceNow Inc,servicenow,10.0,4.0,0,1,0,0.4,2,1.0,1,s061,15.569385156331204,10
STEMLINE THERAPEUTICS,stemline therapeutics,10.0,3.0,0,1,0,0.4,4,0.5,1,t060,26.830393453688597,20
BLOOMIN BRANDS INC,bloomin brands,6.5,1.5,1,0,0,0.3076923076923077,2,0.5,1,b405,12.779399051942772,13
VanEck Fallen Angel High Yield Bond ETF,vaneck fallen angel high yield,5.2,1.6,0,0,1,0.3846153846153846,4,0.2,0,v050,22.168090412554676,26
FORUM ENERGY TECHNOLOGIES INC,forum energy technologies,7.666666666666667,3.0,0,1,0,0.4347826086956521,4,0.0,0,t020,27.05900585799533,23
Press Ganey Holdings Inc,press ganey,5.0,1.5,0,1,0,0.4,2,0.5,1,p602,-1.4472823632404,10
UNITED STATES CMDTY INDEX FDS TR,united states cmdty index fds tr,4.5,1.5,0,1,0,0.2962962962962963,5,0.3333333333333333,0,u503,30.707857201780428,27
PALO ALTO NETWORKS INC,palo alto networks,5.333333333333333,2.0,0,1,0,0.375,3,0.0,0,n030,15.992598294367005,16
HYPERION THERAPEUTICS INC,hyperion therapeutics,10.0,4.0,0,1,0,0.45,3,0.0,1,t060,19.940235543723468,20
Trilogy Metals Inc,trilogy metals,6.5,2.5,0,1,0,0.3846153846153846,2,0.0,1,t604,8.331963317409167,13
FIVE BELOW INC,five below,4.5,1.5,0,1,0,0.4444444444444444,2,0.0,1,b040,2.431039524214042,9
PGIM High Yield Bond Fund Inc,pgim high yield,4.333333333333333,1.0,0,1,0,0.3846153846153846,3,0.3333333333333333,0,y043,26.26039311794017,13
PRUDENTIAL SHORT DUR HIGH YLD FD,prudential short dur high yld fd,4.5,1.3333333333333333,0,1,0,0.2962962962962963,4,0.1666666666666666,0,p603,29.863803584832137,27
CLEARSIGN COMBUSTION CORP,clearsign combustion,9.5,2.5,1,0,0,0.3684210526315789,2,0.5,1,c051,22.11002917088767,19
CLEARSIGN TECHNOLOGIES CORP,clearsign technologies,10.5,3.0,1,0,0,0.3809523809523809,3,0.5,1,t020,35.54873011413579,21
Phio Pharmaceuticals Corp,phio pharmaceuticals,9.5,3.0,0,1,0,0.4210526315789473,3,0.0,1,p065,28.441396712526625,19
ISHARES GSCI COMMODITY INDEX TR,ishares gsci commodity index tr,5.4,2.2,0,1,0,0.3703703703703703,4,0.4,0,c050,37.313123460790045,27
NUVEEN GLOBAL VALUE OPPORT FUND,nuveen global value opport,5.75,2.0,0,1,0,0.4347826086956521,3,0.5,0,n010,25.05424584235493,23
NUVEEN GLOBAL EQUITY INCOME FD,nuveen global equity income fd,5.2,2.0,0,1,0,0.4615384615384615,4,0.2,0,n010,27.12499899331368,26
Anywhere Real Estate Inc,anywhere real estate,6.0,2.0,1,0,0,0.5,5,0.0,0,a506,11.037802878164554,18
InfoLogix Inc,infologix,9.0,4.0,0,1,0,0.4444444444444444,2,1.0,1,i510,13.438560105348168,9
RESTORE MEDICAL INC,restore medical,7.0,2.5,0,1,0,0.4285714285714285,3,0.0,1,r023,6.908596349772666,14
COMMVAULT SYSTEMS INC,commvault systems,8.0,2.0,1,0,0,0.3125,3,0.5,1,c051,28.78267458380036,16
GLOBAL INCOME & CURRENCY FD INC,global income currency fd,5.5,2.0,0,1,0,0.3636363636363636,3,0.0,0,c060,23.02103189158432,22
CLOUGH GLOBAL OPPORTUNITIES FUND,clough global opportunities,8.333333333333334,2.6666666666666665,1,0,0,0.4,4,0.0,0,o106,33.57472491467208,25
VANGUARD SPECIALIZED FUND,vanguard specialized,9.5,2.5,0,0,1,0.4210526315789473,3,0.0,1,s102,19.194081391582273,19
NISKA GAS STORAGE PARTNERS LLC,niska gas storage partners llc,5.2,1.6,0,1,0,0.3076923076923077,4,0.2,0,p063,27.11029286767991,26
Great Lakes Bancorp Inc,great lakes bancorp,5.666666666666667,1.3333333333333333,0,1,0,0.3529411764705882,3,0.3333333333333333,0,b052,16.19270617629051,17
GREAT LAKES CHEM CORP,great lakes chem,4.666666666666667,1.0,0,1,0,0.3571428571428571,3,0.0,0,g603,8.94093173240427,14
VESTIN REALTY MORTGAGE II INC,vestin realty mortgage ii,5.5,2.0,0,0,1,0.4545454545454545,3,0.25,0,m063,20.702346666032863,22
VOLCANO CORP,volcano,7.0,3.0,0,0,1,0.4285714285714285,2,0.0,1,v042,11.590167350808066,7
HOUSTON WIRE & CABLE CO,houston wire cable,5.333333333333333,2.0,0,1,0,0.4375,2,0.0,0,h023,2.363797771862112,16
NEWPORT BANCORP INC,newport bancorp,7.0,2.0,0,1,0,0.2857142857142857,2,0.5,1,n010,18.33617428594981,14
Limestone Bancorp Inc,limestone bancorp,8.0,2.0,0,1,0,0.375,2,0.5,1,l050,18.946463826265415,16
REPLIDYNE INC,replidyne,9.0,3.0,0,1,0,0.4444444444444444,2,1.0,1,r014,12.862915171479942,9
Dunkin' Brands Group Inc,dunkin brands,6.0,1.5,1,0,0,0.25,3,0.0,1,d052,9.63157150770837,12
BATTALION OIL CORP,battalion oil,6.0,2.0,1,0,0,0.5,2,0.0,1,b030,9.820547959150442,12
VALOR COMMUNICATIONS GROUP INC,valor communications,9.5,3.5,0,0,1,0.4210526315789473,3,0.0,1,c050,20.79885685764348,19
SELECT MEDICAL HOLDINGS CORP,select medical,6.5,2.5,0,1,0,0.3846153846153846,3,0.0,1,m030,6.142966570247594,13
WESTERN COPPER CORP,western copper,6.5,2.0,0,0,1,0.3076923076923077,3,0.0,1,w023,7.814631811811733,13
WESTERN COPPER & GOLD CORP,western copper gold,5.666666666666667,1.6666666666666667,0,0,1,0.2941176470588235,3,0.0,0,w023,8.377488292542347,17
ENERGY SERVICES OF AMERICA CORP,energy services of america,5.75,2.75,1,0,0,0.4782608695652174,5,0.0,0,s061,18.051557943616032,23
eHealth Inc,ehealth,7.0,2.0,1,0,0,0.4285714285714285,2,1.0,1,e043,13.110702905795293,7
LEGACYTEXAS FINANCIAL GROUP INC,legacytexas financial,10.0,4.0,0,1,0,0.45,4,0.5,1,l020,35.01258570120764,20
RIVERBED TECHNOLOGY INC,riverbed technology,9.0,3.5,0,1,0,0.3888888888888889,3,0.0,1,t020,20.89528223598185,18
Shengkai Innovations Inc,shengkai innovations,9.5,3.0,0,1,0,0.4210526315789473,4,0.5,1,i501,32.013536447603485,19
Invesco Bloomberg Analyst Rating Improvers ETF,invesco bloomberg analyst rating improvers,7.6,2.6,0,1,0,0.3684210526315789,4,0.4,0,b405,42.746007828407855,38
EATON VANCE CREDIT OPPORTS FUND,eaton vance credit opports,5.75,1.75,1,0,0,0.391304347826087,3,0.25,0,o106,17.989416955055066,23
SEVEN HILLS REALTY TRUST,seven hills realty trust,5.25,1.75,0,1,0,0.3333333333333333,3,0.0,0,r043,11.69812394911713,21
InfuSystem Holdings Inc,infusystem,10.0,4.0,0,1,0,0.4,2,1.0,1,i510,19.678911101902685,10
LEMAITRE VASCULAR INC,lemaitre vascular,8.0,3.0,0,1,0,0.4375,3,0.0,1,l050,20.736319110649795,16
Global Ship Lease Inc,global ship lease,5.0,1.3333333333333333,0,1,0,0.4,3,0.0,0,g401,3.832228311541019,15
Community Bankers Trust Corp,community bankers trust,7.0,2.3333333333333335,1,0,0,0.3333333333333333,3,0.0,0,c050,15.737789391453422,21
HOME DIAGNOSTICS INC,home diagnostics,7.5,2.5,0,1,0,0.4,2,0.0,1,d025,12.92614866305598,15
LIBERTY BANCORP INC MO,liberty bancorp mo,5.333333333333333,2.0,0,1,0,0.375,2,0.3333333333333333,0,l010,12.3844257820334,16
MITEL NETWORKS CORP,mitel networks,6.5,2.0,0,1,0,0.3076923076923077,2,0.5,1,n030,13.360145819824451,13
INNERWORKINGS INC,innerworkings,13.0,4.0,0,1,0,0.3076923076923077,3,1.0,1,i506,18.786150026307585,13
INNOPHOS HOLDINGS INC,innophos,8.0,3.0,0,1,0,0.375,2,1.0,1,i501,9.592618035666868,8
OSIRIS THERAPEUTICS INC NEW,osiris therapeutics new,7.0,2.6666666666666665,0,1,0,0.4285714285714285,3,0.0,0,t060,23.504092685257856,21
TONGXIN INTERNATIONAL LTD,tongxin international,10.0,3.5,0,1,0,0.4,5,0.5,1,i530,30.819513483742945,20
Travel Plus Leisure Co,travel plus leisure,5.666666666666667,1.6666666666666667,0,1,0,0.4117647058823529,3,0.0,0,l020,10.297699266266392,17
EVERCORE PARTNERS INC,evercore partners,8.0,2.5,1,0,0,0.375,4,0.5,1,e106,18.01329585457232,16
EVERCORE INC,evercore,8.0,3.0,1,0,0,0.5,3,1.0,1,e106,8.434831400062723,8
WisdomTree US AI Enhanced Value Fund,wisdomtree us ai enhanced value,5.4,1.6,0,0,1,0.4814814814814814,5,0.2,0,w023,26.313804066316976,27
WisdomTree International AI Enhanced Value Fund,wisdomtree international ai enhanced value,7.6,2.4,0,0,1,0.4736842105263157,6,0.2,0,i530,41.852856671800666,38
WisdomTree Australia Dividend Fund,wisdomtree australia dividend,9.0,2.6666666666666665,0,0,1,0.4444444444444444,4,0.3333333333333333,0,w023,38.39656679665594,27
WisdomTree Asia-Pacific ex-Japan Fund,wisdomtree asiapacific exjapan,9.333333333333334,3.3333333333333335,0,0,1,0.4642857142857143,5,1.0,0,a201,54.52649427976691,28
OMNITURE INC,omniture,8.0,3.0,0,1,0,0.5,1,1.0,1,o503,10.117853695545389,8
Sirona Dental Systems Inc,sirona dental systems,6.333333333333333,2.3333333333333335,0,1,0,0.3684210526315789,4,0.3333333333333333,0,s023,18.698285868043666,19
SPDR S&P Pharmaceuticals ETF,spdr sp pharmaceuticals,7.0,2.3333333333333335,0,1,0,0.2857142857142857,3,0.3333333333333333,0,p065,34.20538023444946,21
SPDR S&P Oil & Gas Equipment & Services ETF,spdr sp oil gas equipment services,4.833333333333333,1.6666666666666667,0,1,0,0.3448275862068966,5,0.1666666666666666,0,e201,27.208007299829948,29
SPDR S&P Regional Banking ETF,spdr sp regional banking,5.25,1.75,0,1,0,0.2857142857142857,3,0.25,0,r020,15.601485799400445,21
SPDR S&P Oil & Gas Exploration & Production ETF,spdr sp oil gas exploration production,5.5,1.8333333333333333,0,1,0,0.3636363636363636,5,0.1666666666666666,0,e214,22.18092663472445,33
SPDR S&P Retail ETF,spdr sp retail,4.0,1.3333333333333333,0,1,0,0.25,2,0.3333333333333333,0,r030,11.186775949317225,12
SPDR S&P Metals & Mining ETF,spdr sp metals mining,4.5,1.5,0,1,0,0.2222222222222222,3,0.25,0,m030,13.301564609146425,18
NexPoint Diversified Real Estate Trust,nexpoint diversified real estate trust,6.8,2.0,0,1,0,0.4117647058823529,6,0.2,0,d010,21.676586674652913,34
NEXPOINT DIVERSIFIED REAL ES TR,nexpoint diversified real es tr,5.4,1.8,0,1,0,0.4074074074074074,5,0.2,0,d010,15.60000010185797,27
