original_name,company_name,average_amount_of_letters,average_amount_of_syllables,abcde,middle,vwxyz,vowel_to_length_ratio,most repetitions,spelling_errors,is_short_name,sound,Englishness,length
SEQUEL CORP,sequel,6.0,2.0,0,1,0,0.5,2,0.0,1,s020,3.110879266691867,6
HANGER ORTHOPEDIC GROUP INC,hanger orthopedic,8.0,3.0,0,1,0,0.375,2,0.0,1,o630,15.152436820579094,16
HANGER INC,hanger,6.0,2.0,0,1,0,0.3333333333333333,1,0.0,1,h052,2.6059765032779056,6
VIDEO LIBRARY INC,video library,6.0,3.0,0,0,1,0.5,2,0.0,1,l016,13.859306990254192,12
CARDINAL INDUSTRIES INC,cardinal industries,9.0,3.0,1,0,0,0.3888888888888889,3,0.0,1,i530,19.51146884732222,18
BIO NUTRIONICS INC,bio nutrionics,6.5,2.5,1,0,0,0.4615384615384615,3,0.5,1,n036,11.94061036652105,13
GREAT AMERICAN RECREATION INC,great american recreation,7.666666666666667,3.0,0,1,0,0.4782608695652174,4,0.0,0,r026,16.877635228037487,23
NEW MILFORD SAVINGS BANK,new milford savings bank,5.25,1.5,0,1,0,0.2857142857142857,3,0.0,0,m041,13.896986635377594,21
NEWMIL BANCORP INC,newmil bancorp,6.5,2.0,0,1,0,0.3076923076923077,2,1.0,1,b052,18.239771344592683,13
NATIONAL ACME CO,national acme,6.0,2.5,0,1,0,0.5,3,0.0,1,n030,5.964595399566607,12
ACME CLEVELAND CORP,acme cleveland,6.5,2.0,1,0,0,0.3846153846153846,3,0.0,1,c401,14.61785314415091,13
ACME CLEVELAND CORP NEW,acme cleveland new,5.333333333333333,1.6666666666666667,1,0,0,0.375,4,0.0,0,c401,14.546684138772882,16
ORANGE FREE STATE INVESTMENT LTD,orange free state investment,6.25,1.75,0,1,0,0.4,6,0.0,0,i510,14.74237737684902,25
FREE STATE CONSOL GOLD CO LTD,free state consol gold,4.75,1.25,0,1,0,0.3684210526315789,3,0.0,0,c052,2.0354403758306354,19
UNITED SAVINGS BANK VIENNA VA,united savings bank vienna va,5.0,2.0,0,1,0,0.4,5,0.0,0,s010,8.759238873928055,25
NORTHEAST OHIO AXLE INC,northeast ohio axle,5.666666666666667,2.3333333333333335,0,1,0,0.4705882352941176,3,0.0,0,n063,16.8294445559982,17
ENVIROSOURCE INC,envirosource,12.0,4.0,1,0,0,0.5,2,1.0,1,e510,24.024689197743204,12
AMERICAN HEALTH SVCS CORP,american health svcs,6.0,2.0,1,0,0,0.3333333333333333,3,0.3333333333333333,0,a506,15.968790846903476,18
TYCO TOYS INC,tyco toys,4.0,1.5,0,1,0,0.5,2,0.5,1,t020,9.255160207920564,8
ADAMS EXPRESS CO,adams express,6.0,2.0,1,0,0,0.3333333333333333,3,0.0,1,e216,6.84676334395007,12
ABM COMPUTER SYS,abm computer sys,4.666666666666667,1.6666666666666667,1,0,0,0.3571428571428571,2,0.3333333333333333,0,c051,10.358202187064675,14
FRANKLIN TELECOMMUNICATIONS CORP,franklin telecommunications,13.0,4.5,0,1,0,0.3846153846153846,4,0.0,1,t040,37.34762945501467,26
FRANKLIN WIRELESS CORP,franklin wireless,8.0,2.0,0,1,0,0.3125,2,0.0,1,f605,14.86097983822707,16
HYGEIA SCIENCES INC,hygeia sciences,7.0,3.0,0,1,0,0.5,3,0.0,1,s205,17.436160174334265,14
AMERICAN PROPERTY GROUPS INC,american property groups,7.333333333333333,2.6666666666666665,1,0,0,0.4090909090909091,4,0.0,0,a506,19.48265971977909,22
ACA JOE INTERCON LTD,aca joe intercon,4.666666666666667,2.0,1,0,0,0.5,2,0.6666666666666666,0,i530,5.644136388348549,14
DIGITEXT INC,digitext,8.0,3.0,1,0,0,0.375,2,1.0,1,d020,13.12772024047467,8
ALEX BROWN INC,alex brown,4.5,1.5,1,0,0,0.3333333333333333,1,0.0,1,b605,3.503327536552434,9
DEWS LABORATORIES INC,dews laboratories,8.0,2.5,1,0,0,0.4375,2,0.0,1,l010,22.52579050871714,16
SUMMA RX LABORATORIES INC,summa rx laboratories,6.333333333333333,2.3333333333333335,0,1,0,0.4210526315789473,3,0.0,0,l010,30.291405728053796,19
SCAT HOVERCRAFT INC,scat hovercraft,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,h010,13.930375467045664,14
SPROUSE REITZ STORES INC,sprouse reitz stores,6.0,1.0,0,1,0,0.3888888888888889,4,0.6666666666666666,0,s160,10.3786280707654,18
SUN MICROSYSTEMS INC,sun microsystems,7.5,2.5,0,1,0,0.3333333333333333,4,0.0,1,m026,23.459411017102187,15
GENERAL COMPUTER CORP,general computer,7.5,3.0,0,1,0,0.4,3,0.0,1,c051,10.752991234442318,15
MOORE HANDLEY INC,moore handley,6.0,1.5,0,1,0,0.5,2,0.0,1,h053,10.968606964168876,12
TEKNOWLEDGE INC,teknowledge,11.0,3.0,0,1,0,0.3636363636363636,3,1.0,1,t025,20.039321057316023,11
CIMFLEX TEKNOWLEDGE CORP,cimflex teknowledge,9.0,2.5,1,0,0,0.3333333333333333,4,1.0,1,t025,35.22126003752238,18
CRAFTMATIC CONTOUR INDS INC,craftmatic contour inds,7.0,2.0,1,0,0,0.3333333333333333,3,0.6666666666666666,0,c601,17.11055994419531,21
CRAFTMATIC INDUSTRIES INC,craftmatic industries,10.0,3.0,1,0,0,0.35,3,0.5,1,c601,24.09239673885071,20
UNITED INSURANCE COS INC,united insurance cos,6.0,2.3333333333333335,0,1,0,0.4444444444444444,3,0.0,0,i520,5.730224216203776,18
BEAUTICONTROL COSMETICS INC,beauticontrol cosmetics,11.0,3.5,1,0,0,0.4090909090909091,3,0.5,1,b030,31.872144699735895,22
SYNERCOM TECHNOLOGY INC,synercom technology,9.0,3.5,0,1,0,0.3888888888888889,3,0.5,1,t020,22.093471580541504,18
ALPHA TECHNOLOGIES GROUP INC,alpha technologies,8.5,3.0,1,0,0,0.4117647058823529,2,0.0,1,t020,24.79810464751875,17
AMERICAN MOBILE SYSTEMS INC,american mobile systems,7.0,2.6666666666666665,1,0,0,0.4285714285714285,3,0.0,0,a506,20.666653863576578,21
INTERACTIVE TECHNOLOGIES INC,interactive technologies,11.5,4.0,0,1,0,0.4347826086956521,4,0.0,1,t020,30.35122169696492,23
LEISURE CONCEPTS INC,leisure concepts,7.5,2.0,0,1,0,0.4,3,0.0,1,c052,20.475656831296952,15
4 KIDS ENTERTAINMENT INC,kids entertainment,8.5,2.5,0,1,0,0.3529411764705882,3,0.0,1,e530,22.802637904036377,17
ASSOCIATED INNS & REST CO AMER,associated inns rest amer,5.5,2.25,1,0,0,0.4090909090909091,4,0.0,0,a202,12.693854615470336,22
AIRCOA HOSPITALITY SVCS INC,aircoa hospitality svcs,7.0,3.0,1,0,0,0.4285714285714285,3,0.6666666666666666,0,h021,23.273240102642575,21
TUESDAY MORNING INC,tuesday morning,7.0,2.0,0,1,0,0.4285714285714285,2,0.0,1,t023,17.182909807129246,14
SYNERGEN INC,synergen,8.0,3.0,0,1,0,0.375,2,1.0,1,s050,8.539961195381624,8
CITIZENS BANK NC,citizens bank nc,4.666666666666667,1.6666666666666667,1,0,0,0.2857142857142857,3,0.0,0,c030,25.17316081815665,14
FACELIFTERS HOME SYSTEMS INC,facelifters home systems,7.333333333333333,2.3333333333333335,0,1,0,0.3636363636363636,4,0.3333333333333333,0,f020,26.465021527298425,22
POLY TECH INC,poly tech,4.0,1.5,0,1,0,0.375,1,0.0,1,p040,-2.1513783397497215,8
AMERICAN BIOMATERIALS CORP,american biomaterials,10.0,5.0,1,0,0,0.5,4,0.5,1,b050,24.454856630683334,20
AMERICAN CLAIMS EVALUATION INC,american claims evaluation,8.0,3.3333333333333335,1,0,0,0.5,5,0.0,0,e104,27.724503637638847,24
AMERICAN LEARNING CORP NY,american learning ny,6.0,2.3333333333333335,1,0,0,0.4444444444444444,4,0.0,0,a506,10.353809586862614,18
PACER CORP WA,pacer wa,3.5,1.5,0,1,0,0.4285714285714285,2,0.0,1,p020,-3.256753485578913,7
AIR REDUCTION INC,air reduction,6.0,2.0,1,0,0,0.5,2,0.0,1,r030,4.693581632306373,12
AIRCO INC,airco,5.0,2.0,1,0,0,0.6,1,1.0,1,a062,5.830465942812895,5
ORACLE SYSTEMS CORP,oracle systems,6.5,2.5,0,1,0,0.3846153846153846,3,0.0,1,s023,16.24747739309346,13
ORACLE CORP,oracle,6.0,3.0,0,1,0,0.5,1,0.0,1,o602,4.712619138818615,6
TOPS MARKETS INC,tops markets,5.5,1.5,0,1,0,0.2727272727272727,2,0.0,1,m062,12.028077555015022,11
LINCOLN MUTUAL SAVINGS BANK,lincoln mutual savings bank,6.0,2.0,0,1,0,0.3333333333333333,4,0.0,0,l052,23.792788573451464,24
LINCOLN SAVINGS BANK CARNEGIE PA,lincoln savings bank carnegie pa,5.6,1.8,0,1,0,0.3571428571428571,5,0.0,0,c065,27.789195729054537,28
MICROSOFT CORP,microsoft,9.0,3.0,0,1,0,0.3333333333333333,2,0.0,1,m026,12.76477809170387,9
SUNGARD DATA SYSTEMS INC,sungard data systems,6.0,2.0,0,1,0,0.3333333333333333,4,0.3333333333333333,0,s052,20.644069006618007,18
IFEX INC,ifex,4.0,2.0,0,1,0,0.5,1,1.0,1,i102,9.70286006567161,4
ADVISORSHARES TRUST,advisorshares trust,9.0,3.0,1,0,0,0.3333333333333333,4,0.5,1,a310,22.683022583164902,18
ACCLAIM ENTERTAINMENT INC,acclaim entertainment,10.0,3.0,1,0,0,0.4,3,0.0,1,e530,28.25895553094016,20
COMMUNITY SAVINGS BANK MA,community savings bank ma,5.5,2.0,1,0,0,0.3636363636363636,3,0.0,0,c050,8.232764320513759,22
HALSEY DRUG INC,halsey drug,5.0,1.5,0,1,0,0.4,1,0.0,1,h042,10.505254779219127,10
ACURA PHARMACEUTICALS INC,acura pharmaceuticals,10.0,4.0,1,0,0,0.45,5,0.5,1,p065,29.894403598192223,20
CONSOLIDATED HYDRO INC,consolidated hydro,8.5,3.5,1,0,0,0.4117647058823529,3,0.0,1,c052,13.473949194765726,17
20TH CENTURY INDUSTRIES CA,th century industries ca,5.25,2.25,0,1,0,0.3809523809523809,3,0.0,0,i530,10.890588493250055,21
20TH CENTURY INDUSTRIES,th century industries,6.333333333333333,2.6666666666666665,0,1,0,0.3684210526315789,3,0.0,0,i530,15.470987688113867,19
21ST CENTURY INSURANCE GROUP,st century insurance,6.0,2.3333333333333335,0,1,0,0.3888888888888889,3,0.0,0,i520,7.766157766412982,18
PIPER JAFFRAY INC,piper jaffray,6.0,2.0,0,1,0,0.4166666666666667,2,0.5,1,j016,11.719168097267724,12
PIPER JAFFRAY COS INC,piper jaffray cos,5.0,1.6666666666666667,0,1,0,0.4,2,0.3333333333333333,0,j016,9.422698956836893,15
MARINE CORP IL,marine il,4.0,1.5,0,1,0,0.5,2,0.0,1,m060,-1.2588881294409495,8
MEDFORD SVGS BK MA,medford svgs bk ma,3.75,1.25,0,1,0,0.2,2,0.0,0,m031,7.648791867650035,15
REGIONAL BANCORP INC,regional bancorp,7.5,2.5,0,1,0,0.4,2,0.5,1,r020,12.7054175362888,15
MEDFORD SAVINGS BANK,medford savings bank,6.0,1.6666666666666667,0,1,0,0.2777777777777778,2,0.0,0,m031,14.304781470983396,18
MEDFORD BANCORP INC,medford bancorp,7.0,2.0,0,1,0,0.2857142857142857,2,0.5,1,m031,15.404844600463589,14
ACKERLEY COMMUNICATIONS INC,ackerley communications,11.0,4.0,1,0,0,0.4545454545454545,3,0.0,1,c050,27.21176456969269,22
ACKERLEY GROUP INC,ackerley,8.0,3.0,1,0,0,0.5,2,0.0,1,a206,9.224833207605627,8
LEARNING TECHNOLOGY INC,learning technology,9.0,3.0,0,1,0,0.3888888888888889,3,0.0,1,t020,20.70745816514641,18
DISCOVERY ASSOCIATES INC,discovery associates,9.5,4.0,1,0,0,0.4736842105263157,4,0.0,1,a202,22.95286138666241,19
LEOS INDUSTRIES INC,leos industries,7.0,2.5,0,1,0,0.4285714285714285,3,0.0,1,i530,17.955567561898974,14
ONE VALLEY BANCORP WEST VA INC,one valley bancorp west va,4.4,1.4,0,1,0,0.4090909090909091,3,0.2,0,b052,7.60840160624104,22
ONE VALLEY BANCORP INC,one valley bancorp,5.333333333333333,1.6666666666666667,0,1,0,0.4375,2,0.3333333333333333,0,b052,10.431282777776868,16
PARIS BUSINESS FORMS INC,paris business forms,6.0,1.6666666666666667,0,1,0,0.3333333333333333,5,0.0,0,b020,7.918895488466939,18
LA MAN CORP,la man,2.5,1.0,0,1,0,0.4,2,0.0,1,m050,-10.045131808113029,5
DISPLAY TECHNOLOGIES INC,display technologies,9.5,3.0,1,0,0,0.4210526315789473,2,0.0,1,t020,27.301321737108253,19
NEWNAN SAVINGS BANK FSB,newnan savings bank fsb,5.0,1.5,0,1,0,0.25,5,0.5,0,s010,33.385974209645454,20
NEWNAN HOLDINGS INC,newnan,6.0,2.0,0,1,0,0.3333333333333333,3,1.0,1,n050,11.187447379234811,6
FIRST CITIZENS CORP,first citizens,6.5,2.0,0,1,0,0.3076923076923077,3,0.0,1,c030,15.348208883073667,13
NATIONAL INDUSTRIAL BANCORP INC,national industrial bancorp,8.333333333333334,3.0,0,1,0,0.4,4,0.3333333333333333,0,i530,20.69931661122521,25
TELEQUEST INC,telequest,9.0,3.0,0,1,0,0.4444444444444444,3,1.0,1,t040,12.629556814604191,9
EMPIRE GAS CORP NEW,empire gas new,4.0,1.6666666666666667,1,0,0,0.4166666666666667,3,0.0,0,e510,3.9193532661646207,12
FIRST FEDERAL SVGS ARKANSAS FA,first federal svgs arkansas fa,5.2,1.8,0,1,0,0.3076923076923077,5,0.0,0,a620,26.367845100181864,26
COMMUNICATION CABLE INC,communication cable,9.0,3.5,1,0,0,0.4444444444444444,3,0.0,1,c050,9.858131033230949,18
ALLEGHENY POWER SYSTEMS INC,allegheny power systems,7.0,2.6666666666666665,1,0,0,0.3809523809523809,4,0.0,0,a402,29.064737062485964,21
ALLEGHENY ENERGY INC,allegheny energy,7.5,3.5,1,0,0,0.4666666666666667,4,0.0,1,a402,21.013518398363445,15
ADMIRAL FINANCIAL CORP,admiral financial,8.0,3.0,1,0,0,0.4375,4,0.0,1,f050,17.5570032880985,16
SEALRIGHT COMPANY INC,sealright company,8.0,2.5,0,1,0,0.375,2,0.5,1,s046,19.22289257782488,16
GANDER MOUNTAIN INC,gander mountain,7.0,2.0,0,1,0,0.4285714285714285,3,0.0,1,m053,9.412027269945543,14
IMTEC INC,imtec,5.0,2.0,0,1,0,0.4,1,1.0,1,i530,13.477445478904803,5
ONCOGENE SCIENCE INC,oncogene science,7.5,2.5,0,1,0,0.4666666666666667,4,0.0,1,o520,14.762226219381798,15
NATIONAL INSTITUTE CAREERS INC,national institute careers,8.0,2.6666666666666665,0,1,0,0.4583333333333333,4,0.0,0,i523,23.26972716007431,24
ALLIED CHEMICAL CORP,allied chemical,7.0,2.5,1,0,0,0.4285714285714285,3,0.0,1,c050,4.955436742657232,14
ALLIED CORP,allied,6.0,2.0,1,0,0,0.5,2,0.0,1,a403,2.514657828051416,6
ALLIED SIGNAL INC,allied signal,6.0,2.0,1,0,0,0.4166666666666667,3,0.0,1,a403,4.656079351765946,12
HONEYWELL INTERNATIONAL INC,honeywell international,11.0,4.0,0,1,0,0.4545454545454545,4,0.0,1,i530,25.806829696121326,22
APPLICATION ENGR CORP,application engr,7.5,2.5,1,0,0,0.4,2,0.0,1,a140,16.905853352852496,15
TRADITIONAL INDUSTRIES INC,traditional industries,10.5,3.5,0,1,0,0.4285714285714285,4,0.0,1,t603,24.05077812476691,21
EAGLE BANCSHARES INC,eagle bancshares,7.5,2.0,1,0,0,0.4,3,0.5,1,b052,28.748387556369508,15
TRANS LEASING INTL INC,trans leasing intl,5.333333333333333,1.3333333333333333,0,1,0,0.3125,3,0.0,0,l020,9.266351533140606,16
TLII LIQUIDATING CORP,tlii liquidating,7.5,2.5,0,1,0,0.4666666666666667,5,0.5,1,l020,18.4768968815184,15
ADVANCE DISPLAY TECHNOLOGIES INC,advance display technologies,8.666666666666666,2.6666666666666665,1,0,0,0.4230769230769231,3,0.0,0,t020,32.74630457722343,26
ALLIS CHALMERS MFG CO,allis chalmers mfg,5.333333333333333,1.6666666666666667,1,0,0,0.25,3,0.0,0,c045,24.704813573021376,16
ALLIS CHALMERS CORP,allis chalmers,6.5,2.0,1,0,0,0.3076923076923077,3,0.0,1,c045,10.156935121343878,13
AMERICAN ELECTR LABS INC,american electr labs,6.0,2.3333333333333335,1,0,0,0.3888888888888889,3,0.0,0,a506,19.972028850937935,18
ELECTRIC & GAS TECHNOLOGY INC,electric gas technology,7.0,2.6666666666666665,1,0,0,0.3809523809523809,3,0.0,0,t020,16.69316833934083,21
HANSON JOHN SAVINGS BANK FSB,hanson john savings bank fsb,4.8,1.4,0,1,0,0.25,5,0.2,0,s010,30.393760622350765,24
HANSON JOHN BANCORP INC,hanson john bancorp,5.666666666666667,1.6666666666666667,0,1,0,0.2941176470588235,4,0.3333333333333333,0,b052,15.670367653891914,17
NORTH SIDE SAVINGS BANK BRONX,north side savings bank bronx,5.0,1.2,0,1,0,0.28,4,0.0,0,s010,13.776305027240266,25
AMERESCO INC,ameresco,8.0,4.0,1,0,0,0.5,2,1.0,1,a506,10.620642195849186,8
INTERFERENCE CONTROL TECHS IND,interference control techs ind,6.75,2.0,0,1,0,0.3333333333333333,5,0.0,0,i530,23.689343839962948,27
SANDSPORT DATA SERVICES INC,sandsport data services,7.0,2.3333333333333335,0,1,0,0.3333333333333333,4,0.3333333333333333,0,s053,24.477404719443648,21
SANDATA INC,sandata,7.0,3.0,0,1,0,0.4285714285714285,3,1.0,1,s053,7.639499653227773,7
SANDATA TECHNOLOGIES,sandata technologies,9.5,3.5,0,1,0,0.4210526315789473,3,0.5,1,t020,29.39659288750848,19
AMERICAN METAL CLIMAX INC,american metal climax,6.333333333333333,2.6666666666666665,1,0,0,0.4210526315789473,4,0.0,0,a506,11.880567605754589,19
AMAX INC,amax,4.0,2.0,1,0,0,0.5,2,1.0,1,a502,1.796668868349004,4
CAMBRIDGE ANALYTICAL ASSOC INC,cambridge analytical assoc,8.0,3.0,1,0,0,0.4166666666666667,5,0.0,0,a504,27.38572779343737,24
LAFAYETTE BANCORP INC,lafayette bancorp,8.0,2.5,0,1,0,0.4375,3,0.5,1,l010,25.756715087435733,16
LONG LAKE ENERGY CORP,long lake energy,4.666666666666667,1.6666666666666667,0,1,0,0.4285714285714285,3,0.0,0,e506,4.230401278008767,14
ENCHANTED VILLAGE INC,enchanted village,8.0,2.5,1,0,0,0.375,3,0.0,1,e520,11.840772696034364,16
ARNOX CORP,arnox,5.0,2.0,1,0,0,0.4,1,1.0,1,a650,6.827149099400385,5
SPORTS MARKETING INC,sports marketing,7.5,2.0,0,1,0,0.2666666666666666,2,0.0,1,m062,13.326371233791347,15
FAMILY STEAK HOUSES FL INC,family steak houses fl,4.75,1.75,0,1,0,0.4210526315789473,3,0.0,0,f050,12.915212641998885,19
CHARTWELL GROUP LTD,chartwell,9.0,2.0,1,0,0,0.2222222222222222,2,1.0,1,c063,11.417900137625317,9
GRANITE COOP BK NORTH QUINCY MA,granite coop bk north quincy ma,4.333333333333333,1.3333333333333333,0,1,0,0.3846153846153846,3,0.0,0,g605,4.508944299890576,26
SEABOARD BANCORP INC,seaboard bancorp,7.5,2.0,0,1,0,0.4,3,0.5,1,s010,17.029520862489854,15
JEFFERSON NATIONAL BANK NY,jefferson national bank ny,5.75,2.0,0,1,0,0.391304347826087,5,0.0,0,j010,10.64409727269678,23
BARRYS JEWELERS INC,barrys jewelers,7.0,2.5,1,0,0,0.3571428571428571,3,0.5,1,j040,17.465966488474248,14
THERMAL EXPLORATION CO,thermal exploration,9.0,3.0,0,1,0,0.3888888888888889,2,0.0,1,e214,11.84763500694208,18
INVESTMENT RES & TECHNOLOGY INC,investment res technology,7.666666666666667,2.6666666666666665,0,1,0,0.3478260869565217,4,0.0,0,i510,21.18250333516074,23
SPEAR FINANCIAL SERVICES INC,spear financial services,7.333333333333333,2.3333333333333335,0,1,0,0.4090909090909091,3,0.0,0,f050,22.663106686339205,22
FECHTOR DETWILER MITCHELL & CO,fechtor detwiler mitchell,7.666666666666667,2.3333333333333335,0,1,0,0.3043478260869565,4,0.6666666666666666,0,d030,28.613656801567103,23
DETWILER MITCHELL & CO,detwiler mitchell,8.0,2.5,1,0,0,0.3125,3,0.5,1,d030,18.22461791826535,16
WESTERN PUBLISHING GROUP INC,western publishing,8.5,2.5,0,0,1,0.2941176470588235,2,0.0,1,p014,18.87486996901469,17
GOLDEN BOOKS FAMILY ENT INC,golden books family ent,5.0,1.75,0,1,0,0.4,3,0.0,0,g043,7.198206898689095,20
ROCHESTER COMMUNITY SVGS BK NY,rochester community svgs bk ny,5.2,2.0,0,1,0,0.3076923076923077,3,0.0,0,r020,17.886229665128205,26
AKORN INC,akorn,5.0,2.0,1,0,0,0.4,1,1.0,1,a206,6.502873929117724,5
MUNICIPAL DEVELOPMENT CORP,municipal development,10.0,4.0,0,1,0,0.4,3,0.0,1,d010,25.58366671272983,20
TECH DATA CORP,tech data,4.0,1.5,0,1,0,0.375,2,0.0,1,t020,3.177876787149447,8
ALFA INTERNATIONAL CORP,alfa international,8.5,3.5,1,0,0,0.4705882352941176,4,0.0,1,i530,15.784464932993014,17
MERRILL CORP,merrill,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,m060,7.032657214019096,7
SOUTHWEST CAPITAL CORP,southwest capital,8.0,2.5,0,1,0,0.375,3,0.0,1,s030,19.01042045588807,16
HEALTHPLEX INC,healthplex,10.0,2.0,0,1,0,0.3,2,1.0,1,h043,21.11609052099534,10
AMERICAN BOSCH ARMA CORP,american bosch arma,5.666666666666667,2.3333333333333335,1,0,0,0.4117647058823529,4,0.0,0,a506,9.44788489451945,17
AMBAC INDUSTRIES INC,ambac industries,7.5,2.5,1,0,0,0.4,2,0.5,1,i530,17.96813183893417,15
COLOROCS CORP,colorocs,8.0,3.0,1,0,0,0.375,3,1.0,1,c040,10.595504035210991,8
TEXCEL INTERNATIONAL INC,texcel international,9.5,3.5,0,1,0,0.4210526315789473,3,0.5,1,i530,18.316648027064623,19
RUBICON CORP,rubicon,7.0,3.0,0,1,0,0.4285714285714285,1,0.0,1,r010,6.864807918138876,7
OSPREY HOLDING INC,osprey,6.0,2.0,0,1,0,0.5,1,0.0,1,o216,6.671055006242685,6
SOMERSET GROUP INC,somerset,8.0,3.0,0,1,0,0.375,2,0.0,1,s050,8.163165763693561,8
COMMONWEALTH TELE ENTRPS INC,commonwealth tele entrps,7.333333333333333,2.0,1,0,0,0.3181818181818182,4,0.3333333333333333,0,c050,33.087762445150105,22
AMERICAN & FGN PWR INC,american fgn pwr,4.666666666666667,2.0,1,0,0,0.2857142857142857,2,0.0,0,a506,34.40030202842288,14
DEL PAINT CORP,del paint,4.0,1.0,1,0,0,0.375,1,0.0,1,p053,-2.411922803019424,8
ARBOR DRUGS INC,arbor drugs,5.0,1.5,1,0,0,0.3,3,0.0,1,a610,7.836476328306869,10
REPLIGEN CORP,repligen,8.0,3.0,0,1,0,0.375,2,1.0,1,r014,9.218209683576104,8
ATLANTIC POWER CORP,atlantic power,6.5,2.5,1,0,0,0.3846153846153846,2,0.0,1,a340,10.86996354307522,13
CAPITAL WIRE & CABLE CORP,capital wire cable,5.333333333333333,2.3333333333333335,1,0,0,0.4375,3,0.0,0,c010,3.1936599027612544,16
PIONEER SAVINGS BANK INC NC,pioneer savings bank nc,5.0,1.75,0,1,0,0.35,4,0.0,0,p050,27.220003054220697,20
PIONEER BANCORP INC,pioneer bancorp,7.0,2.5,0,1,0,0.4285714285714285,2,0.5,1,p050,15.031870621695465,14
UNITEL CORP,unitel,6.0,3.0,0,1,0,0.5,1,1.0,1,u503,2.3534559105374786,6
LAWRENCE SAVINGS BANK,lawrence savings bank,6.333333333333333,1.6666666666666667,0,1,0,0.3157894736842105,3,0.0,0,l060,17.334153458914788,19
INTREX FINANCIAL SERVICES INC,intrex financial services,7.666666666666667,2.6666666666666665,0,1,0,0.391304347826087,4,0.3333333333333333,0,f050,28.250578993211555,23
LAWRENCE SAVINGS BANK NEW,lawrence savings bank new,5.5,1.5,0,1,0,0.3181818181818182,4,0.0,0,l060,17.26298445353676,22
EDUCATION SYSTEMS & PUB CORP,education systems pub,6.333333333333333,2.3333333333333335,1,0,0,0.4210526315789473,3,0.0,0,e302,20.116843586671372,19
AMERICAS ALL SEASON FUND INC,americas all season,5.666666666666667,2.3333333333333335,1,0,0,0.4705882352941176,4,0.0,0,a506,10.914828561051085,17
ALL SEASONS GLOBAL FUND INC,all seasons global,5.333333333333333,1.6666666666666667,1,0,0,0.375,4,0.0,0,s020,10.89552143187304,16
ROYCE GLOBAL TRUST INC,royce global trust,5.333333333333333,1.3333333333333333,0,1,0,0.375,2,0.0,0,g401,10.167282480450812,16
ROYCE FOCUS TRUST INC,royce focus trust,5.0,1.3333333333333333,0,1,0,0.4,2,0.0,0,r020,9.543581750242565,15
SPROTT FOCUS TRUST INC,sprott focus trust,5.333333333333333,1.3333333333333333,0,1,0,0.25,4,0.0,0,s160,8.764036942773174,16
INSTRUCTIVISION INC,instructivision,15.0,5.0,0,1,0,0.4,4,1.0,1,i523,20.400805464974702,15
AMERICAN AGRIC CHEM CO,american agric chem,5.666666666666667,2.3333333333333335,1,0,0,0.4117647058823529,3,0.0,0,a506,8.185723795021438,17
FIRST FEDERAL SVGS BK GA WINDER,first federal svgs bk ga winder,4.333333333333333,1.5,0,1,0,0.2692307692307692,3,0.0,0,f030,13.35938964928663,26
WESTCORP,westcorp,8.0,2.0,0,0,1,0.25,1,1.0,1,w023,16.652489348392557,8
INFRASONICS INC,infrasonics,11.0,4.0,0,1,0,0.3636363636363636,2,0.0,1,i516,15.128102654026256,11
AMERICAN TRAVELLERS CORP,american travellers,9.0,3.5,1,0,0,0.3888888888888889,3,0.0,1,t601,19.485248666674345,18
PLASTI LINE INC,plasti line,5.0,1.5,0,1,0,0.4,2,0.5,1,p402,1.7918392018985614,10
UNITED STATES VIDEO VENDING CORP,united states video vending,6.0,2.25,0,1,0,0.4166666666666667,4,0.0,0,v053,13.271765167130283,24
TRILLING RESOURCES LTD,trilling resources,8.5,2.5,0,1,0,0.3529411764705882,3,0.0,1,r020,18.58046447659785,17
TRILLING MEDICAL TECHS INC,trilling medical techs,6.666666666666667,2.0,0,1,0,0.3,3,0.0,0,t604,14.124960786883832,20
WATER JEL TECHNOLOGIES INC,water jel technologies,6.666666666666667,2.3333333333333335,0,0,1,0.4,4,0.3333333333333333,0,t020,21.0535569914079,20
XCEED INC,xceed,5.0,1.0,0,0,1,0.4,2,1.0,1,x203,16.2541807669788,5
WORLDWIDE XCEED GROUP INC,worldwide xceed,7.0,1.5,0,0,1,0.3571428571428571,3,0.5,1,w064,31.90586184014572,14
AMERICAN BANK NOTE CO,american bank note,5.333333333333333,2.0,1,0,0,0.4375,3,0.0,0,a506,4.410508451743546,16
AUTOMATIC FILM PROCESS,automatic film process,6.666666666666667,2.3333333333333335,1,0,0,0.4,2,0.0,0,a030,9.46293588637565,20
TELESIS SYSTEMS CORP,telesis systems,7.0,2.5,0,1,0,0.3571428571428571,5,0.0,1,t040,16.80273393125212,14
BABCOCK & WILCOX CO NEW,babcock wilcox new,5.333333333333333,1.6666666666666667,1,0,0,0.3125,3,0.0,0,b012,22.14263571646008,16
IMAGE MANAGEMENT SYSTEMS INC,image management systems,7.333333333333333,2.3333333333333335,0,1,0,0.4090909090909091,4,0.0,0,m050,23.03639474537981,22
FRETTER INC,fretter,7.0,2.0,0,1,0,0.2857142857142857,2,0.0,1,f603,3.4727535655551796,7
